Group.1,Group.2,Group.3,transcript,baseMean,log2FoldChange,lfcSE,pvalue,padj,gene,tair_symbol,uniprotswissprot,entrezgene_id,description,external_gene_name,external_gene_source
AT4G38690,437.8804472330281,0.39500796990421705,AT4G38690.1,437.880447233028,0.395007969904217,0.129651603324907,9.6083730369749e-05,0.0265030098200449,AT4G38690,,,830025,AT4g38690/F20M13_250 [Source:UniProtKB/TrEMBL;Acc:Q9SZP6],,
AT5G14280,693.2563211541171,0.39803469640514894,AT5G14280.1,693.256321154117,0.398034696405149,0.144877424351815,0.000235227243512263,0.0437258642353357,AT5G14280,,P0DKL0,831278,GLABROUS1 enhancer-binding protein-like 2 [Source:UniProtKB/Swiss-Prot;Acc:P0DKL0],GPL2,UniProtKB Gene Name
AT3G23820,3546.552797635104,0.4242258964832744,AT3G23820.1,3546.5527976351,0.424225896483274,0.139504337551239,9.74749771061651e-05,0.0265030098200449,AT3G23820,GAE6,Q9LIS3,821965,UDP-glucuronate 4-epimerase 6 [Source:UniProtKB/Swiss-Prot;Acc:Q9LIS3],GAE6,UniProtKB Gene Name
AT4G24290,495.6960880921171,0.42558119596891975,AT4G24290.2,495.696088092117,0.42558119596892,0.161871861133056,0.000313419922343652,0.0496484410898635,AT4G24290,,"Q9STW5,",828532,MACPF domain-containing protein At4g24290 [Source:UniProtKB/Swiss-Prot;Acc:Q9STW5],,
AT4G24290,495.1360344128394,0.4290314438090066,AT4G24290.3,495.136034412839,0.429031443809007,0.162833895774526,0.000310903135631972,0.0496484410898635,AT4G24290,,"Q9STW5,",828532,MACPF domain-containing protein At4g24290 [Source:UniProtKB/Swiss-Prot;Acc:Q9STW5],,
AT4G24290,496.3926134429203,0.4317571129298961,AT4G24290.1,496.39261344292,0.431757112929896,0.162620809496043,0.000292758063054064,0.04926794927416,AT4G24290,,"Q9STW5,",828532,MACPF domain-containing protein At4g24290 [Source:UniProtKB/Swiss-Prot;Acc:Q9STW5],,
AT2G15050,464.0016923816619,0.5427538961913254,AT2G15050.1,464.001692381662,0.542753896191325,0.152998215751162,1.59781928397369e-05,0.00709938387710943,AT2G15050,LTP,",Q9ZUK6",815994,Non-specific lipid-transfer protein [Source:UniProtKB/TrEMBL;Acc:A0A178VZ65],LTP7,UniProtKB Gene Name
AT5G28300,295.15078401778277,0.5462447147925756,AT5G28300.1,295.150784017783,0.546244714792576,0.169116155225824,4.85221563092941e-05,0.0165530479764506,AT5G28300,,Q8H181,832914,Trihelix transcription factor GTL2 [Source:UniProtKB/Swiss-Prot;Acc:Q8H181],,
AT5G08330,347.33807721496356,0.5488309749183691,AT5G08330.1,347.338077214964,0.548830974918369,0.209203952192559,0.000294940209687725,0.04926794927416,AT5G08330,,Q9FTA2,830730,Transcription factor TCP21 [Source:UniProtKB/Swiss-Prot;Acc:Q9FTA2],TCP21,UniProtKB Gene Name
AT3G23810,2740.9198512003304,0.5718590192300612,AT3G23810.1,2740.91985120033,0.571859019230061,0.144407008265622,3.1975652130131e-06,0.0025819194112701,AT3G23810,SAHH2,Q9LK36,821964,Adenosylhomocysteinase [Source:UniProtKB/TrEMBL;Acc:A0A178VEP9],SAHH2,UniProtKB Gene Name
AT3G14210,585.4520735531031,0.5912571458078317,"AT3G14210.1,AT3G14210.2",585.452073553103,0.591257145807832,0.159176605947816,8.39328834913224e-06,0.00402369825937216,AT3G14210,ESM1,",Q9LJG3,Q9LMS5",820639,GDSL esterase/lipase ESM1 [Source:UniProtKB/Swiss-Prot;Acc:Q9LJG3],ESM1,UniProtKB Gene Name
AT4G30910,205.27485604133014,0.6327495882103593,"AT4G30910.1,AT4G30910.2",205.27485604133,0.632749588210359,0.209191167269366,9.13044227638507e-05,0.0255891179921395,AT4G30910,,",Q8RX72",829215,Cytosol aminopeptidase family protein [Source:TAIR;Acc:AT4G30910],,
AT1G14200,306.3428256386409,0.6635858085667328,AT1G14200.1,306.342825638641,0.663585808566733,0.179143745431821,8.37543518252113e-06,0.00402369825937216,AT1G14200,,,837980,At1g14200 [Source:UniProtKB/TrEMBL;Acc:Q9XI67],,
AT3G28270,202.27387759309033,0.713421683320786,AT3G28270.1,202.27387759309,0.713421683320786,0.256463931845383,0.000180418508265609,0.0401275692876687,AT3G28270,,Q9LHD9,822453,UPF0496 protein At3g28270 [Source:UniProtKB/Swiss-Prot;Acc:Q9LHD9],,
AT3G17330,162.29432521048582,0.7172279235251856,"AT3G17330.3,AT3G17330.2,AT3G17330.1",162.294325210486,0.717227923525186,0.236812724770005,8.81048045156696e-05,0.025078206622843,AT3G17330,ECT6,,820996,At3g17330 [Source:UniProtKB/TrEMBL;Acc:Q1JPL5],ECT6,TAIR Gene Name
AT3G28270,201.8192042305559,0.7201072180857141,AT3G28270.2,201.819204230556,0.720107218085714,0.259733150880826,0.00018399797315758,0.0401275692876687,AT3G28270,,Q9LHD9,822453,UPF0496 protein At3g28270 [Source:UniProtKB/Swiss-Prot;Acc:Q9LHD9],,
AT2G15050,126.64599151423303,0.7523363757048985,"AT2G15050.3,AT2G15050.2",126.645991514233,0.752336375704899,0.253101540143385,0.000101827467254806,0.0272792789850117,AT2G15050,LTP,",Q9ZUK6",815994,Non-specific lipid-transfer protein [Source:UniProtKB/TrEMBL;Acc:A0A178VZ65],LTP7,UniProtKB Gene Name
AT5G50915,146.92285227381876,0.9426746133611645,AT5G50915.3,146.922852273819,0.942674613361165,0.356562230946408,0.00025710346203487,0.0453983352206837,AT5G50915,,",Q93W88",835164,Transcription factor bHLH137 [Source:UniProtKB/Swiss-Prot;Acc:Q93W88],BHLH137,UniProtKB Gene Name
AT5G50915,146.73965986044036,0.9462269272366761,AT5G50915.4,146.73965986044,0.946226927236676,0.355348769879441,0.000245535809195069,0.0447292583610657,AT5G50915,,",Q93W88",835164,Transcription factor bHLH137 [Source:UniProtKB/Swiss-Prot;Acc:Q93W88],BHLH137,UniProtKB Gene Name
AT2G16660,317.8623395273494,1.107499707881976,AT2G16660.1,317.862339527349,1.10749970788198,0.298443468559627,7.93832437755989e-06,0.00402369825937216,AT2G16660,,,816167,At2g16660/T24I21.7 [Source:UniProtKB/TrEMBL;Acc:Q9SLF1],,
AT2G16660,318.4536093277641,1.1083107464413273,AT2G16660.2,318.453609327764,1.10831074644133,0.297876673738121,7.64791502358887e-06,0.00402369825937216,AT2G16660,,,816167,At2g16660/T24I21.7 [Source:UniProtKB/TrEMBL;Acc:Q9SLF1],,
