Group.1,Group.2,Group.3,transcript,baseMean,log2FoldChange,lfcSE,pvalue,padj,gene,tair_symbol,uniprotswissprot,entrezgene_id,description,external_gene_name,external_gene_source
AT2G41100,3467.2011574060807,-1.0878390888902527,AT2G41100.4,3467.20115740608,-1.08783908889025,0.144050146186786,1.8600107152764e-15,8.54355638660089e-12,AT2G41100,TCH3,",P25071",818709,Calmodulin-like protein 12 [Source:UniProtKB/Swiss-Prot;Acc:P25071],CML12,UniProtKB Gene Name
AT2G41100,3470.1346790968637,-1.0874633277596595,AT2G41100.5,3470.13467909686,-1.08746332775966,0.143953828939897,1.87854601246855e-15,8.54355638660089e-12,AT2G41100,TCH3,",P25071",818709,Calmodulin-like protein 12 [Source:UniProtKB/Swiss-Prot;Acc:P25071],CML12,UniProtKB Gene Name
AT2G41100,3447.148573643164,-1.0829770791190572,"AT2G41100.3,AT2G41100.6",3447.14857364316,-1.08297707911906,0.143375884183209,1.67147329467935e-15,8.54355638660089e-12,AT2G41100,TCH3,",P25071",818709,Calmodulin-like protein 12 [Source:UniProtKB/Swiss-Prot;Acc:P25071],CML12,UniProtKB Gene Name
AT1G30040,76.48254247405013,-1.0750619276670834,AT1G30040.1,76.4825424740501,-1.07506192766708,0.330077952478048,4.04176204271423e-05,0.00638660833468467,AT1G30040,ATGA2OX2,",Q9XFR9",839883,Gibberellin 2-beta-dioxygenase 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9XFR9],GA2OX2,UniProtKB Gene Name
AT4G23210,62.23943836650865,-1.0582005113597128,AT4G23210.4,62.2394383665087,-1.05820051135971,0.462964056877505,0.000605689690813239,0.0400505310710943,AT4G23210,CRK13,",Q0PW40",828420,Cysteine-rich receptor-like protein kinase 13 [Source:UniProtKB/Swiss-Prot;Acc:Q0PW40],CRK13,UniProtKB Gene Name
AT3G57760,69.54111752911517,-1.0567005212214207,AT3G57760.4,69.5411175291152,-1.05670052122142,0.261647961801494,2.24529268891504e-06,0.000967721148922383,AT3G57760,,Q9SVZ0,824945,AT3g57760/F15B8_50 [Source:UniProtKB/TrEMBL;Acc:Q9SVZ0],,
AT2G33110,60.32425927414254,-1.0563020400869185,"AT2G33110.2,AT2G33110.1",60.3242592741425,-1.05630204008692,0.470947317643559,0.00067100564592759,0.0429407602357203,AT2G33110,ATVAMP723,"Q8VY69,",817873,Vesicle-associated membrane protein 723 [Source:UniProtKB/Swiss-Prot;Acc:Q8VY69],VAMP723,UniProtKB Gene Name
AT3G48090,101.67241624737005,-1.0560957893171894,AT3G48090.2,101.67241624737,-1.05609578931719,0.320543477969069,3.58839960136002e-05,0.0062069102475865,AT3G48090,EDS1,"Q9SU72,Q9XF23,",823964,Protein EDS1 [Source:UniProtKB/Swiss-Prot;Acc:Q9SU72],EDS1,UniProtKB Gene Name
AT4G23210,62.1314540622238,-1.0549969652562645,AT4G23210.1,62.1314540622238,-1.05499696525626,0.462427962571965,0.000612328838782216,0.0403404043273595,AT4G23210,CRK13,",Q0PW40",828420,Cysteine-rich receptor-like protein kinase 13 [Source:UniProtKB/Swiss-Prot;Acc:Q0PW40],CRK13,UniProtKB Gene Name
AT4G33050,238.67229365967484,-1.0490074547121653,AT4G33050.6,238.672293659675,-1.04900745471217,0.33491370919015,5.82888539894092e-05,0.00786855537269108,AT4G33050,EDA39,",O82645",829442,calmodulin-binding family protein [Source:TAIR;Acc:AT4G33050],EDA39,TAIR Gene Name
AT3G57760,69.63265582487396,-1.0483705237933008,AT3G57760.2,69.632655824874,-1.0483705237933,0.261753329225246,2.585009237607e-06,0.00101619269732874,AT3G57760,,Q9SVZ0,824945,AT3g57760/F15B8_50 [Source:UniProtKB/TrEMBL;Acc:Q9SVZ0],,
AT3G05660,25.872394317454418,-1.0405254979166154,AT3G05660.1,25.8723943174544,-1.04052549791662,0.474445562162263,0.000793763594565562,0.0469765033388289,AT3G05660,AtRLP33,F4J8G2,819733,Receptor-like protein 33 [Source:UniProtKB/Swiss-Prot;Acc:F4J8G2],AtRLP33,TAIR Gene Name
AT1G30755,85.5532441609126,-1.0404447909223025,AT1G30755.2,85.5532441609126,-1.0404447909223,0.379952783361927,0.000192364998540586,0.0192219918793083,AT1G30755,,",Q9SA91",839956,"Elongation factor G, putative (DUF668) [Source:UniProtKB/TrEMBL;Acc:Q8L5Y3]",,
AT3G57760,69.19253556446168,-1.0346307179831524,AT3G57760.3,69.1925355644617,-1.03463071798315,0.261897077605279,3.24364882362435e-06,0.00122142157228962,AT3G57760,,Q9SVZ0,824945,AT3g57760/F15B8_50 [Source:UniProtKB/TrEMBL;Acc:Q9SVZ0],,
AT5G24640,35.64369217778911,-1.0318134538911907,AT5G24640.1,35.6436921777891,-1.03181345389119,0.479700505921329,0.000826920836268064,0.0486536826904893,AT5G24640,,,832535,Gb [Source:UniProtKB/TrEMBL;Acc:Q9FLU0],,
AT2G03760,946.9780130426145,-1.0258128741084283,AT2G03760.1,946.978013042615,-1.02581287410843,0.18731721246248,1.89043133633909e-09,3.38132000974291e-06,AT2G03760,ST,P52839,814903,Cytosolic sulfotransferase 12 [Source:UniProtKB/Swiss-Prot;Acc:P52839],SOT12,UniProtKB Gene Name
AT3G57760,71.36745895728956,-1.023830733586542,AT3G57760.1,71.3674589572896,-1.02383073358654,0.256921670170353,2.82964846531542e-06,0.00110027189727966,AT3G57760,,Q9SVZ0,824945,AT3g57760/F15B8_50 [Source:UniProtKB/TrEMBL;Acc:Q9SVZ0],,
AT1G28190,166.16886707673692,-1.018887696847535,AT1G28190.1,166.168867076737,-1.01888769684754,0.263106976943066,4.19545804290635e-06,0.00144311654393163,AT1G28190,,,839713,F3H9.15 protein [Source:UniProtKB/TrEMBL;Acc:Q9FZ93],,
AT1G61360,80.66574698312812,-1.0047665718339167,AT1G61360.2,80.6657469831281,-1.00476657183392,0.306295107161734,3.77217294810551e-05,0.0063624272882319,AT1G61360,,",O64784",842430,Serine/threonine-protein kinase [Source:UniProtKB/TrEMBL;Acc:A0A178W9H1],,
AT2G41380,655.8236087921656,-1.0017955545231962,AT2G41380.1,655.823608792166,-1.0017955545232,0.250104435308425,2.43539377468279e-06,0.00101514124090797,AT2G41380,,,818736,At2g41380 [Source:UniProtKB/TrEMBL;Acc:Q9ZVC3],,
AT1G61360,79.66873048586521,-1.0004755975093143,"AT1G61360.1,AT1G61360.4,AT1G61360.3",79.6687304858652,-1.00047559750931,0.305873108913773,3.90328514816678e-05,0.00638660833468467,AT1G61360,,",O64784",842430,Serine/threonine-protein kinase [Source:UniProtKB/TrEMBL;Acc:A0A178W9H1],,
AT2G27389,99.47583820820208,-1.000385397354981,AT2G27389.1,99.4758382082021,-1.00038539735498,0.419572823039672,0.000483120569829319,0.0344073007432863,AT2G27389,,,10723092,unknown protein; LOCATED IN: endomembrane system. [Source:TAIR;Acc:AT2G27389],,
AT1G58190,56.65419416241542,-0.9924459978539049,"AT1G58190.1,AT1G58190.2",56.6541941624154,-0.992445997853905,0.332312760394765,9.84946207291006e-05,0.0119035407680477,AT1G58190,"RLP9,AtRLP9",",A0A1P8ATR9,F4I9S3",842186,,AtRLP9,TAIR Gene Name
AT3G02550,255.11543884505204,-0.9863275858307895,AT3G02550.1,255.115438845052,-0.986327585830789,0.236431595685222,1.24431611732885e-06,0.000726803579377939,AT3G02550,LBD41,Q9M886,821112,LOB domain-containing protein 41 [Source:UniProtKB/Swiss-Prot;Acc:Q9M886],LBD41,UniProtKB Gene Name
AT3G52400,354.85688299028874,-0.9823745181653917,AT3G52400.1,354.856882990289,-0.982374518165392,0.23459596809983,1.14778305313059e-06,0.000695926155248145,AT3G52400,SYP122,Q9SVC2,824405,Syntaxin-122 [Source:UniProtKB/Swiss-Prot;Acc:Q9SVC2],SYP122,UniProtKB Gene Name
AT1G18570,96.08762514431109,-0.9642208692222877,AT1G18570.1,96.0876251443111,-0.964220869222288,0.341404681320903,0.000157307112184196,0.0165682972905449,AT1G18570,MYB51,O49782,838438,Transcription factor MYB51 [Source:UniProtKB/Swiss-Prot;Acc:O49782],MYB51,UniProtKB Gene Name
AT5G08760,207.17836884055234,-0.9539793165508011,AT5G08760.1,207.178368840552,-0.953979316550801,0.265459017732921,1.25369998190348e-05,0.00318075244344915,AT5G08760,,,5008204,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; Ha. [Source:TAIR;Acc:AT5G08760],,
AT5G13490,99.87646901142006,-0.9438877308009997,AT5G13490.1,99.8764690114201,-0.943887730801,0.265329806117325,1.48404194590087e-05,0.00358215251252234,AT5G13490,AAC2,P40941,831193,"ADP,ATP carrier protein 2, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:P40941]",AAC2,UniProtKB Gene Name
AT2G18193,266.4871242260491,-0.9426242916204852,AT2G18193.1,266.487124226049,-0.942624291620485,0.277479869514221,2.50482875393005e-05,0.00495956355818959,AT2G18193,,Q8GW96,816333,AAA-ATPase At2g18193 [Source:UniProtKB/Swiss-Prot;Acc:Q8GW96],,
AT5G13490,99.54480060141199,-0.9365109420548775,AT5G13490.2,99.544800601412,-0.936510942054878,0.265334055346807,1.64660129264572e-05,0.00377588897703945,AT5G13490,AAC2,P40941,831193,"ADP,ATP carrier protein 2, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:P40941]",AAC2,UniProtKB Gene Name
AT1G62975,71.46694880549526,-0.934927999705268,"AT1G62975.2,AT1G62975.1",71.4669488054953,-0.934927999705268,0.387002157369837,0.000463179369366533,0.0336091593921886,AT1G62975,,",Q9LQ08",842600,Transcription factor bHLH125 [Source:UniProtKB/Swiss-Prot;Acc:Q9LQ08],BHLH125,UniProtKB Gene Name
AT3G48090,110.33340776349382,-0.9275203512713529,AT3G48090.1,110.333407763494,-0.927520351271353,0.330032172043979,0.000167996534241673,0.0174701744750795,AT3G48090,EDS1,"Q9SU72,Q9XF23,",823964,Protein EDS1 [Source:UniProtKB/Swiss-Prot;Acc:Q9SU72],EDS1,UniProtKB Gene Name
AT2G30550,142.7185763856732,-0.921200011846312,AT2G30550.2,142.718576385673,-0.921200011846312,0.275981330647006,3.17003925191642e-05,0.00569858362607066,AT2G30550,,",Q3EBR6",817604,"Phospholipase A1-Igamma2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q3EBR6]",,
AT4G02380,2540.1324700003315,-0.9001907264245862,"AT4G02380.1,AT4G02380.3",2540.13247000033,-0.900190726424586,0.207538649710635,5.74434983901424e-07,0.00040292671919815,AT4G02380,SAG21,",Q93WF6",828053,senescence-associated gene 21 [Source:TAIR;Acc:AT4G02380],SAG21,TAIR Gene Name
AT1G22280,112.03601279539367,-0.8971014365370573,"AT1G22280.3,AT1G22280.1",112.036012795394,-0.897101436537057,0.245635624640633,1.16767957653621e-05,0.00304900740813356,AT1G22280,PAPP2C,",Q9LME4",838835,Phytochrome-associated protein phosphatase type 2C [Source:UniProtKB/TrEMBL;Acc:F4I1B4],PAPP2C,TAIR Gene Name
AT4G02380,1863.1181772976295,-0.8908891338317302,AT4G02380.2,1863.11817729763,-0.89088913383173,0.218084463680158,1.69177452551341e-06,0.000814710136264891,AT4G02380,SAG21,",Q93WF6",828053,senescence-associated gene 21 [Source:TAIR;Acc:AT4G02380],SAG21,TAIR Gene Name
AT4G28085,94.02652806952094,-0.8908820513641439,AT4G28085.1,94.0265280695209,-0.890882051364144,0.245223036461508,1.13262298163663e-05,0.00297921484721228,AT4G28085,,,828924,Transmembrane protein [Source:UniProtKB/TrEMBL;Acc:Q94AQ4],,
AT4G28085,93.61522111366811,-0.8884210820431875,AT4G28085.2,93.6152211136681,-0.888421082043187,0.245773112492739,1.21266108013352e-05,0.00314100868550512,AT4G28085,,,828924,Transmembrane protein [Source:UniProtKB/TrEMBL;Acc:Q94AQ4],,
AT3G55980,817.5959610196236,-0.8873871502521941,"AT3G55980.2,AT3G55980.1",817.595961019624,-0.887387150252194,0.175145078175679,1.820729633395e-08,2.08697369040191e-05,AT3G55980,SZF1,"Q93ZS9,",824764,Salt-inducible zinc finger 1 [Source:UniProtKB/TrEMBL;Acc:A0A1I9LNJ4],SZF1,TAIR Gene Name
AT3G07195,75.04723136527771,-0.8858025297786406,AT3G07195.1,75.0472313652777,-0.885802529778641,0.274868508177268,4.86113543152662e-05,0.00702298884923657,AT3G07195,,,819907,RPM1-interacting protein 4 (RIN4) family protein [Source:UniProtKB/TrEMBL;Acc:A0A1I9LSZ8],,
AT4G17490,293.6593841612624,-0.8856742234219872,AT4G17490.1,293.659384161262,-0.885674223421987,0.173788817348081,1.58065105165181e-08,1.94981483002552e-05,AT4G17490,ATERF6,Q8VZ91,827463,Ethylene-responsive transcription factor 6 [Source:UniProtKB/Swiss-Prot;Acc:Q8VZ91],ERF6,UniProtKB Gene Name
AT3G07195,74.93720130017465,-0.8822046729478707,AT3G07195.2,74.9372013001746,-0.882204672947871,0.275163061977927,5.14050030255477e-05,0.00732633933558931,AT3G07195,,,819907,RPM1-interacting protein 4 (RIN4) family protein [Source:UniProtKB/TrEMBL;Acc:A0A1I9LSZ8],,
AT5G44585,296.43111858737853,-0.8815190192552633,AT5G44585.1,296.431118587379,-0.881519019255263,0.209411220459825,1.10354888602257e-06,0.000680642315511819,AT5G44585,,,6241037,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; Ha. [Source:TAIR;Acc:AT5G44585],,
AT4G33980,547.1370828160088,-0.8756065335782157,"AT4G33980.2,AT4G33980.1",547.137082816009,-0.875606533578216,0.147366241055709,1.33502733486481e-10,2.80929016765404e-07,AT4G33980,,",Q8L983",829544,BEST Arabidopsis thaliana protein match is: cold regulated gene 27 (TAIR:AT5G42900.2); Ha. [Source:TAIR;Acc:AT4G33980],,
AT5G25440,226.57974524091793,-0.8651015655921237,"AT5G25440.1,AT5G25440.2",226.579745240918,-0.865101565592124,0.263267251012563,3.8490685250021e-05,0.0063624272882319,AT5G25440,,,832618,Protein kinase superfamily protein [Source:TAIR;Acc:AT5G25440],,
AT4G31800,652.2053883238259,-0.863474533004325,AT4G31800.2,652.205388323826,-0.863474533004325,0.189425115758997,2.2692205163537e-07,0.000184492785298911,AT4G31800,WRKY18,"Q9C5T4,",829308,WRKY like transcription factor [Source:UniProtKB/TrEMBL;Acc:Q0WTZ3],WRKY18,UniProtKB Gene Name
AT5G61560,86.07115279589253,-0.8571318719853214,AT5G61560.5,86.0711527958925,-0.857131871985321,0.307740547335814,0.000184389297708993,0.0186298712567558,AT5G61560,,"Q9FKG5,",836277,U-box domain-containing protein kinase family protein [Source:TAIR;Acc:AT5G61560],,
AT2G16900,186.15575866160682,-0.8566750877299011,"AT2G16900.3,AT2G16900.2",186.155758661607,-0.856675087729901,0.302985973273421,0.000161194520794755,0.0168608526093297,AT2G16900,,,816192,Expressed protein [Source:UniProtKB/TrEMBL;Acc:Q9ZVX3],,
AT5G61560,86.40476003967015,-0.8519736922189096,"AT5G61560.1,AT5G61560.3",86.4047600396702,-0.85197369221891,0.310935099414002,0.000210166340220928,0.0199026374251313,AT5G61560,,"Q9FKG5,",836277,U-box domain-containing protein kinase family protein [Source:TAIR;Acc:AT5G61560],,
AT5G45110,332.2692330951585,-0.8516107140143248,"AT5G45110.1,AT5G45110.2",332.269233095158,-0.851610714014325,0.206058903928001,1.53124659946869e-06,0.000760795619483241,AT5G45110,NPR3,"Q8L746,",834545,NPR3 [Source:UniProtKB/TrEMBL;Acc:A0A178UGU4],NPR3,UniProtKB Gene Name
AT5G26731,76.15613565959944,-0.8510392504870028,AT5G26731.1,76.1561356595994,-0.851039250487003,0.27345050771129,7.2043408586131e-05,0.00930400308791215,AT5G26731,,,832715,AT5g26741 [Source:UniProtKB/TrEMBL;Acc:Q94EW8],,
AT4G33980,609.5115024613347,-0.8468914046992623,AT4G33980.2,609.511502461335,-0.846891404699262,0.135912221840658,1.90686028194316e-11,5.68450940549607e-08,AT4G33980,,",Q8L983",829544,BEST Arabidopsis thaliana protein match is: cold regulated gene 27 (TAIR:AT5G42900.2); Ha. [Source:TAIR;Acc:AT4G33980],,
AT2G16900,186.5741125235403,-0.8414836642716965,"AT2G16900.4,AT2G16900.7,AT2G16900.1,AT2G16900.6",186.57411252354,-0.841483664271697,0.305127762812405,0.000197767704087238,0.0193828604885281,AT2G16900,,,816192,Expressed protein [Source:UniProtKB/TrEMBL;Acc:Q9ZVX3],,
AT4G33980,634.9299194036125,-0.8348711033497098,AT4G33980.1,634.929919403613,-0.83487110334971,0.13932314724423,8.63282554759927e-11,2.20587191653049e-07,AT4G33980,,",Q8L983",829544,BEST Arabidopsis thaliana protein match is: cold regulated gene 27 (TAIR:AT5G42900.2); Ha. [Source:TAIR;Acc:AT4G33980],,
AT5G61560,96.26300022000152,-0.8343734345848154,AT5G61560.4,96.2630002200015,-0.834373434584815,0.264725536307417,6.32393466721253e-05,0.00840989274536036,AT5G61560,,"Q9FKG5,",836277,U-box domain-containing protein kinase family protein [Source:TAIR;Acc:AT5G61560],,
AT2G39200,338.1925594496146,-0.8338779750990913,AT2G39200.1,338.192559449615,-0.833877975099091,0.128311091445692,4.07508347405958e-12,1.32525419197758e-08,AT2G39200,MLO12,O80961,818505,MLO-like protein [Source:UniProtKB/TrEMBL;Acc:A0A178VNS1],MLO12,UniProtKB Gene Name
AT4G31800,337.26425060755525,-0.8289579962859351,"AT4G31800.1,AT4G31800.3",337.264250607555,-0.828957996285935,0.244044725511868,2.68605712938124e-05,0.00513841292456443,AT4G31800,WRKY18,"Q9C5T4,",829308,WRKY like transcription factor [Source:UniProtKB/TrEMBL;Acc:Q0WTZ3],WRKY18,UniProtKB Gene Name
AT5G43420,109.79402215152727,-0.8287266684044458,AT5G43420.1,109.794022151527,-0.828726668404446,0.294218872699263,0.000172736322880193,0.0178496228023858,AT5G43420,,Q9LSW9,834362,RING-H2 finger protein ATL16 [Source:UniProtKB/Swiss-Prot;Acc:Q9LSW9],ATL16,UniProtKB Gene Name
AT3G52520,54.39213904842793,-0.8266940309043878,AT3G52520.1,54.3921390484279,-0.826694030904388,0.323949774606287,0.000359406930092737,0.0281953160311568,AT3G52520,,,28719399,At3g52520 [Source:UniProtKB/TrEMBL;Acc:Q9SVD3],,
AT2G16900,187.0779248625677,-0.8244784126121542,AT2G16900.5,187.077924862568,-0.824478412612154,0.306735946055017,0.00024284815834723,0.0220823292255119,AT2G16900,,,816192,Expressed protein [Source:UniProtKB/TrEMBL;Acc:Q9ZVX3],,
AT3G15500,180.07348242507885,-0.823541387144783,AT3G15500.1,180.073482425079,-0.823541387144783,0.193346885868278,9.10004024401947e-07,0.000581313820802336,AT3G15500,ATNAC3,Q9LDY8,820789,"NAC3 [Source:UniProtKB/TrEMBL;Acc:A0A178VLD3]","NAC055",UniProtKB Gene Name
AT2G44370,144.17126175011987,-0.8200950129499813,AT2G44370.1,144.17126175012,-0.820095012949981,0.31299685508684,0.000292949685780481,0.024598415853792,AT2G44370,,,819044,At2g44370 [Source:UniProtKB/TrEMBL;Acc:O64871],,
AT2G47000,360.75902161765146,-0.8185973592347985,AT2G47000.7,360.759021617651,-0.818597359234798,0.256572821201117,5.37047207359754e-05,0.00743236900421745,AT2G47000,MDR4,",O80725",819314,ABC transporter B family member 4 [Source:UniProtKB/Swiss-Prot;Acc:O80725],ABCB4,UniProtKB Gene Name
AT1G78930,61.91180682666316,-0.8158632284588773,AT1G78930.1,61.9118068266632,-0.815863228458877,0.283086189044346,0.000147136935230826,0.015914109713035,AT1G78930,,,844232,Mitochondrial transcription termination factor family protein [Source:UniProtKB/TrEMBL;Acc:Q0WRV2],,
AT3G04640,397.8527720303056,-0.8156190402374958,"AT3G04640.1,AT3G04640.3",397.852772030306,-0.815619040237496,0.210098070440433,4.38423665345853e-06,0.00147959714909596,AT3G04640,,,819622,At3g04640 [Source:UniProtKB/TrEMBL;Acc:Q9SR10],,
AT2G47000,317.0486281167357,-0.8137139331393507,AT2G47000.2,317.048628116736,-0.813713933139351,0.252676214492952,4.9002343303512e-05,0.00704000332127122,AT2G47000,MDR4,",O80725",819314,ABC transporter B family member 4 [Source:UniProtKB/Swiss-Prot;Acc:O80725],ABCB4,UniProtKB Gene Name
AT5G61560,88.43826950290767,-0.8118105627218973,AT5G61560.2,88.4382695029077,-0.811810562721897,0.309805790220912,0.000297225346144112,0.0246697037299613,AT5G61560,,"Q9FKG5,",836277,U-box domain-containing protein kinase family protein [Source:TAIR;Acc:AT5G61560],,
AT4G02330,169.81979184919012,-0.8103386930436715,AT4G02330.1,169.81979184919,-0.810338693043671,0.30811304216944,0.000287016708250254,0.0242293281451287,AT4G02330,ATPMEPCRB,Q8RXK7,828064,Probable pectinesterase/pectinesterase inhibitor 41 [Source:UniProtKB/Swiss-Prot;Acc:Q8RXK7],PME41,UniProtKB Gene Name
AT3G61190,91.85961001992005,-0.8036959164512627,AT3G61190.1,91.8596100199201,-0.803695916451263,0.303379836497605,0.000278074146558163,0.023772022751699,AT3G61190,BAP1,Q941L2,825291,BON1-associated protein 1 [Source:UniProtKB/Swiss-Prot;Acc:Q941L2],BAP1,UniProtKB Gene Name
AT1G19380,532.4496655577532,-0.8023007835300734,AT1G19380.1,532.449665557753,-0.802300783530073,0.192131841948656,1.29645516382414e-06,0.000736160167864777,AT1G19380,,,838521,At1g19380 [Source:UniProtKB/TrEMBL;Acc:Q9LN60],,
AT2G47000,313.9048933739248,-0.7990921403867403,"AT2G47000.5,AT2G47000.1,AT2G47000.4,AT2G47000.3",313.904893373925,-0.79909214038674,0.254777528847966,6.4949130404202e-05,0.00859786353216188,AT2G47000,MDR4,",O80725",819314,ABC transporter B family member 4 [Source:UniProtKB/Swiss-Prot;Acc:O80725],ABCB4,UniProtKB Gene Name
AT3G04640,351.3400757564269,-0.7903268374362321,AT3G04640.2,351.340075756427,-0.790326837436232,0.219357295245495,1.30421764991462e-05,0.00326264181751019,AT3G04640,,,819622,At3g04640 [Source:UniProtKB/TrEMBL;Acc:Q9SR10],,
AT3G03610,65.74941554529815,-0.7889283780273366,"AT3G03610.1,AT3G03610.3,AT3G03610.2,AT3G03610.4",65.7494155452981,-0.788928378027337,0.337271863936268,0.000608494833979254,0.0401617817268263,AT3G03610,,,821208,ELMO/CED-12 family protein [Source:UniProtKB/TrEMBL;Acc:A0A1I9LNB6],,
AT2G32660,65.22822783746138,-0.780587034542515,"AT2G32660.2,AT2G32660.1",65.2282278374614,-0.780587034542515,0.324367923312505,0.000522992446176851,0.0361177775619392,AT2G32660,AtRLP22,"Q9SVM3,O48851",817826,Receptor like protein 22 [Source:UniProtKB/Swiss-Prot;Acc:O48851],AtRLP22,TAIR Gene Name
AT5G42050,1002.2631989767466,-0.777979170767657,AT5G42050.1,1002.26319897675,-0.777979170767657,0.193537773595866,2.53189495878454e-06,0.00101619269732874,AT5G42050,,Q8RXN8,834210,DCD (Development and Cell Death) domain protein [Source:UniProtKB/TrEMBL;Acc:Q8RXN8],,
AT5G06310,958.4582246164371,-0.7730545217508055,AT5G06310.1,958.458224616437,-0.773054521750805,0.187512725409596,1.64749148115178e-06,0.000807338530893733,AT5G06310,AtPOT1b,Q6NKX5,830519,Protection of telomeres protein 1b [Source:UniProtKB/Swiss-Prot;Acc:Q6NKX5],POT1B,UniProtKB Gene Name
AT2G39210,615.3602183676674,-0.7725477201064563,AT2G39210.1,615.360218367667,-0.772547720106456,0.184632002799322,1.2596601325422e-06,0.000726803579377939,AT2G39210,,,818506,At2g39210/T16B24.15 [Source:UniProtKB/TrEMBL;Acc:O80960],,
AT3G18830,300.45495809723536,-0.772468282691298,AT3G18830.1,300.454958097235,-0.772468282691298,0.205665679495003,7.34819628910243e-06,0.00215464775286935,AT3G18830,ATPLT5,Q8VZ80,821416,PMT5 [Source:UniProtKB/TrEMBL;Acc:A0A178V5Y2],PLT5,UniProtKB Gene Name
AT2G38250,110.29951968740055,-0.7719560617479774,AT2G38250.1,110.299519687401,-0.771956061747977,0.29781164950511,0.000326331477169287,0.0264114387619387,AT2G38250,,O80450,818404,Trihelix transcription factor GT-3b [Source:UniProtKB/Swiss-Prot;Acc:O80450],GT-3B,UniProtKB Gene Name
AT2G01180,313.4077468984643,-0.7716128704533205,"AT2G01180.4,AT2G01180.3,AT2G01180.6",313.407746898464,-0.77161287045332,0.235925951087618,4.25044280231553e-05,0.0064428428121709,AT2G01180,ATPAP1,",Q9ZU49",814646,phosphatidic acid phosphatase 1 [Source:TAIR;Acc:AT2G01180],ATPAP1,TAIR Gene Name
AT2G01180,314.1687354225013,-0.7692161091195716,"AT2G01180.7,AT2G01180.8,AT2G01180.2,AT2G01180.5,AT2G01180.1",314.168735422501,-0.769216109119572,0.234777822311141,4.10622513341759e-05,0.00638660833468467,AT2G01180,ATPAP1,",Q9ZU49",814646,phosphatidic acid phosphatase 1 [Source:TAIR;Acc:AT2G01180],ATPAP1,TAIR Gene Name
AT4G36010,155.28035407568268,-0.7666841427054598,AT4G36010.2,155.280354075683,-0.76668414270546,0.231944268755128,3.80462943274992e-05,0.0063624272882319,AT4G36010,,,829757,Pathogenesis-related thaumatin superfamily protein [Source:UniProtKB/TrEMBL;Acc:O65638],,
AT2G40095,148.26946900782792,-0.7649735404257221,AT2G40095.2,148.269469007828,-0.764973540425722,0.308932782964204,0.000439011571243804,0.0323143229179107,AT2G40095,,,818598,Alpha/beta hydrolase related protein [Source:UniProtKB/TrEMBL;Acc:Q8GZ10],,
AT2G47000,394.1993715034916,-0.7630664760162137,AT2G47000.6,394.199371503492,-0.763066476016214,0.232147324081749,4.02828858347866e-05,0.00638660833468467,AT2G47000,MDR4,",O80725",819314,ABC transporter B family member 4 [Source:UniProtKB/Swiss-Prot;Acc:O80725],ABCB4,UniProtKB Gene Name
AT2G01300,84.57082260775249,-0.7609727429984724,AT2G01300.1,84.5708226077525,-0.760972742998472,0.294830918716464,0.00034421478197408,0.0275557353554753,AT2G01300,,,814658,Mediator of RNA polymerase II transcription subunit [Source:UniProtKB/TrEMBL;Acc:Q9ZU37],,
AT2G40095,147.97034341816433,-0.7604413331338002,AT2G40095.1,147.970343418164,-0.7604413331338,0.308752512446837,0.00045504965115308,0.0332214105524472,AT2G40095,,,818598,Alpha/beta hydrolase related protein [Source:UniProtKB/TrEMBL;Acc:Q8GZ10],,
AT4G36010,157.25760355559964,-0.7580709511657843,AT4G36010.1,157.2576035556,-0.758070951165784,0.236014814950661,5.22698450472805e-05,0.0073907081694718,AT4G36010,,,829757,Pathogenesis-related thaumatin superfamily protein [Source:UniProtKB/TrEMBL;Acc:O65638],,
AT5G36002,73.2355080398869,-0.7573155804435614,AT5G36002.2,73.2355080398869,-0.757315580443561,0.264357038776307,0.000158707997247898,0.0166494462919327,AT5G36002,"NA","NA","NA","NA","NA","NA"
AT5G13190,800.5728875301863,-0.7539397771564754,"AT5G13190.2,AT5G13190.1",800.572887530186,-0.753939777156475,0.219910364487673,2.4542554272572e-05,0.00495956355818959,AT5G13190,,"Q94CD4,",831158,CONTAINS InterPro DOMAIN/s: LPS-induced tumor necrosis factor alpha factor (InterPro:IPR006629); Ha. [Source:TAIR;Acc:AT5G13190],,
AT4G20830,771.6013054612495,-0.7534080569446521,AT4G20830.2,771.601305461249,-0.753408056944652,0.181587089525141,1.49778510061322e-06,0.000760795619483241,AT4G20830,,"Q9SVG4,",827831,Berberine bridge enzyme-like 19 [Source:UniProtKB/Swiss-Prot;Acc:Q9SVG4],,
AT2G26530,480.4130048310124,-0.7457842430652002,AT2G26530.2,480.413004831012,-0.7457842430652,0.194285764312653,5.3380193669152e-06,0.00168988466205892,AT2G26530,AR781,,817194,AR781 [Source:UniProtKB/TrEMBL;Acc:A0A178VPT1],AR781,TAIR Gene Name
