Group.1,Group.2,Group.3,transcript,baseMean,log2FoldChange,lfcSE,pvalue,padj,gene,tair_symbol,uniprotswissprot,entrezgene_id,description,external_gene_name,external_gene_source
AT1G30320,278.8281731612987,-0.5325782387774229,AT1G30320.1,278.828173161299,-0.532578238777423,0.177381095796194,0.000435214065433298,0.00817712060969042,AT1G30320,,,839912,Remorin family protein [Source:UniProtKB/TrEMBL;Acc:Q9C8G3],,
AT3G24570,144.19635198543318,-0.5316273111832218,AT3G24570.2,144.196351985433,-0.531627311183222,0.196569829410984,0.00107174215167186,0.0167577599750265,AT3G24570,,,822053,Peroxisomal membrane 22 kDa (Mpv17/PMP22) family protein [Source:UniProtKB/TrEMBL;Acc:Q9LV46],,
AT2G02100,4866.313603081653,-0.5310058686174457,AT2G02100.1,4866.31360308165,-0.531005868617446,0.13607415031465,1.66623246652681e-05,0.00054442457094642,AT2G02100,LCR69,Q39182,814741,PDF2.2 [Source:UniProtKB/TrEMBL;Acc:A0A178VVN9],PDF2.2,UniProtKB Gene Name
AT5G58575,111.14052606753474,-0.5305216479989658,AT5G58575.1,111.140526067535,-0.530521647998966,0.23242290911437,0.00319493127251685,0.0376941479745614,AT5G58575,,Q94BV2,835971,SAGA-associated factor 11 [Source:UniProtKB/TrEMBL;Acc:Q94BV2],,
AT5G16850,104.06607146118792,-0.5302395097660522,AT5G16850.1,104.066071461188,-0.530239509766052,0.229094166824076,0.00292331652307224,0.0352309729008015,AT5G16850,ATTERT,",Q9SPU7",831548,TERT [Source:UniProtKB/TrEMBL;Acc:A0A178UJE7],TERT,UniProtKB Gene Name
AT1G06950,1033.0654424603229,-0.5301738601726965,AT1G06950.1,1033.06544246032,-0.530173860172697,0.131856330647563,1.03569037994509e-05,0.000358058248780658,AT1G06950,ATTIC110,Q8LPR9,837205,"Protein TIC110, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q8LPR9]",TIC110,UniProtKB Gene Name
AT1G01720,1017.1822235605036,-0.5299211377368331,AT1G01720.1,1017.1822235605,-0.529921137736833,0.132074378938817,1.08070756430328e-05,0.000371628914067883,AT1G01720,ATAF1,Q39013,839265,"NAC domain-containing protein 2 [Source:UniProtKB/Swiss-Prot;Acc:Q39013]","NAC002",UniProtKB Gene Name
AT4G34350,4130.135764807031,-0.5298446584156907,AT4G34350.1,4130.13576480703,-0.529844658415691,0.147564219500158,5.80083813321436e-05,0.00157260843743189,AT4G34350,CLB6,Q94B35,829585,"4-hydroxy-3-methylbut-2-enyl diphosphate reductase, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q94B35]",ISPH,UniProtKB Gene Name
AT4G22513,1253.027313976038,-0.5292397673640307,AT4G22513.1,1253.02731397604,-0.529239767364031,0.23348824998601,0.00331547929672622,0.038517306928874,AT4G22513,,,5008158,Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein [Source:UniProtKB/TrEMBL;Acc:A8MQX6],,
AT4G16130,136.6262109618084,-0.5291710511471548,AT4G16130.1,136.626210961808,-0.529171051147155,0.236145492631309,0.00351958347250492,0.0402359947450725,AT4G16130,ARA1,O23461,827299,L-arabinokinase [Source:UniProtKB/Swiss-Prot;Acc:O23461],ARA1,UniProtKB Gene Name
AT5G17890,362.0830411957582,-0.5288596144872996,AT5G17890.1,362.083041195758,-0.5288596144873,0.147074857053035,5.67787759304407e-05,0.00154143419343511,AT5G17890,CHS3,Q9FKN7,831657,Protein DA1-related 4 [Source:UniProtKB/Swiss-Prot;Acc:Q9FKN7],DAR4,UniProtKB Gene Name
AT1G80420,173.9799001762396,-0.5288473483335796,AT1G80420.4,173.97990017624,-0.52884734833358,0.215087620639377,0.00206025055447557,0.0273232379177991,AT1G80420,ATXRCC1,"Q24JK4,",844382,DNA-repair protein XRCC1 [Source:UniProtKB/Swiss-Prot;Acc:Q24JK4],XRCC1,UniProtKB Gene Name
AT4G20070,397.8226239235158,-0.5282403575886202,AT4G20070.2,397.822623923516,-0.52824035758862,0.188125591528658,0.000792976119247007,0.0132628941414569,AT4G20070,ATAAH,"O49434,",827752,Allantoate deiminase [Source:UniProtKB/Swiss-Prot;Acc:O49434],AAH,UniProtKB Gene Name
AT4G20070,397.93385364115625,-0.5270182859177635,AT4G20070.1,397.933853641156,-0.527018285917763,0.188306393982345,0.000818610942066469,0.0136092749913122,AT4G20070,ATAAH,"O49434,",827752,Allantoate deiminase [Source:UniProtKB/Swiss-Prot;Acc:O49434],AAH,UniProtKB Gene Name
AT5G22340,343.5639757196998,-0.5250358307339734,AT5G22340.2,343.5639757197,-0.525035830733973,0.182063876217415,0.000634777439144956,0.0110219928235017,AT5G22340,,,832294,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; Ha. [Source:TAIR;Acc:AT5G22340],,
AT3G60300,236.41102874512907,-0.5249748249552498,AT3G60300.1,236.411028745129,-0.52497482495525,0.208443980576721,0.00180988512671638,0.0248376076666016,AT3G60300,,,825201,RWD domain-containing protein [Source:UniProtKB/TrEMBL;Acc:F4JAP8],,
AT3G26630,148.02123354483712,-0.5247636736152345,AT3G26630.1,148.021233544837,-0.524763673615234,0.187483802540802,0.000820245650330463,0.0136262468331433,AT3G26630,,Q38959,822275,"Pentatricopeptide repeat-containing protein At3g26630, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q38959]",PCMP-A6,UniProtKB Gene Name
AT4G21660,934.4554968234233,-0.5246054982947015,"AT4G21660.3,AT4G21660.1,AT4G21660.2",934.455496823423,-0.524605498294701,0.142646193418854,4.1822216070224e-05,0.00118555287598615,AT4G21660,,,828253,proline-rich spliceosome-associated (PSP) family protein [Source:TAIR;Acc:AT4G21660],,
AT4G08180,202.42838713702798,-0.5243609791279762,AT4G08180.2,202.428387137028,-0.524360979127976,0.225714633354551,0.00298181415520061,0.0357688255528964,AT4G08180,ORP1C,"Q8L751,",826368,Oxysterol-binding protein-related protein 1C [Source:UniProtKB/Swiss-Prot;Acc:Q8L751],ORP1C,UniProtKB Gene Name
AT1G31730,449.4313282474271,-0.5243341582792257,AT1G31730.1,449.431328247427,-0.524334158279226,0.114929669767984,9.69343747557949e-07,4.52898939831242e-05,AT1G31730,,Q8L7A9,840060,AP-4 complex subunit epsilon [Source:UniProtKB/Swiss-Prot;Acc:Q8L7A9],,
AT4G35250,1289.960271489125,-0.5240153840502536,AT4G35250.1,1289.96027148913,-0.524015384050254,0.149391211180246,7.91184203788612e-05,0.00205421155085679,AT4G35250,,O65502,829678,HCF244 [Source:UniProtKB/TrEMBL;Acc:A0A178UXV2],,
AT1G20440,15087.581570565426,-0.5237626260173663,AT1G20440.1,15087.5815705654,-0.523762626017366,0.145899385233502,5.86955229421217e-05,0.00158900979743801,AT1G20440,COR47,P31168,838632,RD17 [Source:UniProtKB/TrEMBL;Acc:A0A384KK16],COR47,UniProtKB Gene Name
AT3G15500,263.01189152043094,-0.5225321010557281,AT3G15500.1,263.011891520431,-0.522532101055728,0.230818512731916,0.00341288634751747,0.039341752455322,AT3G15500,ATNAC3,Q9LDY8,820789,"NAC3 [Source:UniProtKB/TrEMBL;Acc:A0A178VLD3]","NAC055",UniProtKB Gene Name
AT1G09570,1109.834864792261,-0.522426414944401,AT1G09570.1,1109.83486479226,-0.522426414944401,0.126768039531219,6.78630763845193e-06,0.000246743512501082,AT1G09570,PHYA,"P14712,",837483,phytochrome A [Source:TAIR;Acc:AT1G09570],PHYA,TAIR Gene Name
AT4G21670,148.6735817097041,-0.5223764416926149,AT4G21670.1,148.673581709704,-0.522376441692615,0.219774670901725,0.00262148036230916,0.032589984992206,AT4G21670,CPL1,Q5YDB6,828254,RNA polymerase II C-terminal domain phosphatase-like 1 [Source:UniProtKB/Swiss-Prot;Acc:Q5YDB6],CPL1,UniProtKB Gene Name
AT1G11540,192.02165636191634,-0.5219148829121174,AT1G11540.1,192.021656361916,-0.521914882912117,0.19953287859621,0.00139623802508095,0.0203906622266069,AT1G11540,,"F4I8X6,",837697,Sulfite exporter TauE/SafE family protein [Source:TAIR;Acc:AT1G11540],,
AT3G02150,185.40898733297948,-0.5217339800831706,"AT3G02150.1,AT3G02150.2",185.408987332979,-0.521733980083171,0.230213111238983,0.00340820515099576,0.0393112177911216,AT3G02150,PTF1,",Q9S7W5",821061,Transcription factor TCP13 [Source:UniProtKB/Swiss-Prot;Acc:Q9S7W5],TCP13,UniProtKB Gene Name
AT1G15750,694.8039598125483,-0.5216078668029872,"AT1G15750.3,AT1G15750.1,AT1G15750.4,AT1G15750.2",694.803959812548,-0.521607866802987,0.124704662140925,5.37063645833322e-06,0.000200936597705105,AT1G15750,WSIP1,Q94AI7,838144,Protein TOPLESS [Source:UniProtKB/Swiss-Prot;Acc:Q94AI7],TPL,UniProtKB Gene Name
AT1G09570,1113.9821319292766,-0.5201697987832883,AT1G09570.2,1113.98213192928,-0.520169798783288,0.125577411495131,6.3988969968391e-06,0.000233095790225723,AT1G09570,PHYA,"P14712,",837483,phytochrome A [Source:TAIR;Acc:AT1G09570],PHYA,TAIR Gene Name
AT2G30260,135.21118561462913,-0.5199104139871249,"AT2G30260.1,AT2G30260.2",135.211185614629,-0.519910413987125,0.236971819192216,0.00407643030981025,0.0448523273507734,AT2G30260,U2B'',"O22922,",817576,U2 small nuclear ribonucleoprotein B'' [Source:UniProtKB/Swiss-Prot;Acc:O22922],U2B'',UniProtKB Gene Name
AT3G60300,237.6726679736031,-0.5195596270608549,AT3G60300.2,237.672667973603,-0.519559627060855,0.207996657607929,0.00194807729627913,0.0263048231357258,AT3G60300,,,825201,RWD domain-containing protein [Source:UniProtKB/TrEMBL;Acc:F4JAP8],,
AT4G25390,227.75209715318005,-0.5191960088704634,AT4G25390.1,227.75209715318,-0.519196008870463,0.199999255066045,0.00149975368709892,0.0214886930144848,AT4G25390,,"Q9STJ8,",828642,Receptor-like serine/threonine-protein kinase At4g25390 [Source:UniProtKB/Swiss-Prot;Acc:Q9STJ8],,
AT1G13020,156.82540506066252,-0.5191180938816382,AT1G13020.1,156.825405060663,-0.519118093881638,0.212801921934358,0.00225794883013403,0.0292834287319604,AT1G13020,EIF4B2,Q9SAD7,837859,eIF4B2 [Source:UniProtKB/TrEMBL;Acc:A0A178W345],EIF4B2,UniProtKB Gene Name
AT3G43430,322.2974009486159,-0.5184980989152489,AT3G43430.1,322.297400948616,-0.518498098915249,0.194096889533625,0.00122549317398761,0.0184185815574532,AT3G43430,,,823423,RING/U-box superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q9M176],,
AT4G33540,361.36350094043325,-0.5183987169491217,"AT4G33540.1,AT4G33540.2,AT4G33540.3",361.363500940433,-0.518398716949122,0.19248989156954,0.00112031889284096,0.0172931554511679,AT4G33540,,,829493,Metallo-beta-lactamase family protein [Source:UniProtKB/TrEMBL;Acc:Q8RWE1],,
AT5G55220,765.3441099049568,-0.5182849829408026,AT5G55220.1,765.344109904957,-0.518284982940803,0.136560966451929,2.73527714142248e-05,0.000828636895012295,AT5G55220,,Q8S9L5,835615,"Trigger factor-like protein TIG, Chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q8S9L5]",TIG,UniProtKB Gene Name
AT4G08180,203.48281608465737,-0.5175840772231848,AT4G08180.3,203.482816084657,-0.517584077223185,0.224251045946596,0.003162795779682,0.0373948403217536,AT4G08180,ORP1C,"Q8L751,",826368,Oxysterol-binding protein-related protein 1C [Source:UniProtKB/Swiss-Prot;Acc:Q8L751],ORP1C,UniProtKB Gene Name
AT2G31280,154.55110832871165,-0.5175633729869392,AT2G31280.1,154.551108328712,-0.517563372986939,0.209415122913252,0.00207769345301859,0.0275077511716212,AT2G31280,CPUORF7,"Q58G01,",817685,conserved peptide upstream open reading frame 7 [Source:TAIR;Acc:AT2G31280],CPUORF7,TAIR Gene Name
AT1G54290,210.4065982354809,-0.5175483560245817,AT1G54290.1,210.406598235481,-0.517548356024582,0.170341777105414,0.000409862412881845,0.00778906631688431,AT1G54290,,Q94JV4,841870,Protein translation factor SUI1 homolog 2 [Source:UniProtKB/Swiss-Prot;Acc:Q94JV4],,
AT3G19800,294.7192286928137,-0.5167544358261658,"AT3G19800.1,AT3G19800.2",294.719228692814,-0.516754435826166,0.184349285306825,0.000840576019771903,0.0138730904014061,AT3G19800,,"Q9C5M1,",821517,"Large ribosomal RNA subunit accumulation protein YCED homolog 2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9C5M1]",,
AT3G06760,371.72872195166485,-0.5163957758763564,AT3G06760.2,371.728721951665,-0.516395775876356,0.188502587161892,0.00101929666604082,0.0162211856333812,AT3G06760,,"Q8VXU6,",819861,Drought-responsive family protein [Source:UniProtKB/TrEMBL;Acc:F4JC45],,
AT3G06760,371.8184374046675,-0.5155816553843056,AT3G06760.1,371.818437404668,-0.515581655384306,0.18836212593574,0.00102893886910717,0.0163070582098648,AT3G06760,,"Q8VXU6,",819861,Drought-responsive family protein [Source:UniProtKB/TrEMBL;Acc:F4JC45],,
AT5G04140,735.5602322341133,-0.5143238298673968,"AT5G04140.1,AT5G04140.2",735.560232234113,-0.514323829867397,0.166928342692759,0.000356250620815641,0.00697882840076088,AT5G04140,GLU1,"Q9ZNZ7,",830292,glutamate synthase 1 [Source:TAIR;Acc:AT5G04140],GLU1,TAIR Gene Name
AT3G56140,154.307353462035,-0.5142988608368356,AT3G56140.3,154.307353462035,-0.514298860836836,0.238013154548717,0.00445294084512848,0.0477192436384046,AT3G56140,,"Q8RWG3,",824780,"Protein RETICULATA-RELATED 6, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q8RWG3]",RER6,UniProtKB Gene Name
AT3G16190,224.0421829615268,-0.513935050542547,AT3G16190.1,224.042182961527,-0.513935050542547,0.17550288442487,0.000580635548441466,0.0102241542225792,AT3G16190,,Q93Z51,820865,Probable inactive nicotinamidase At3g16190 [Source:UniProtKB/Swiss-Prot;Acc:Q93Z51],,
AT4G19410,1517.003774480856,-0.5135531849279975,AT4G19410.1,1517.00377448086,-0.513553184927998,0.106921742187253,2.83657551291346e-07,1.48492233142855e-05,AT4G19410,,"Q940J8,",827682,Pectin acetylesterase [Source:UniProtKB/TrEMBL;Acc:F4JT64],,
AT2G31280,154.18913545795252,-0.5132363516369208,AT2G31280.3,154.189135457953,-0.513236351636921,0.207949367634038,0.00213110629545659,0.0280612587290789,AT2G31280,CPUORF7,"Q58G01,",817685,conserved peptide upstream open reading frame 7 [Source:TAIR;Acc:AT2G31280],CPUORF7,TAIR Gene Name
AT1G07600,4613.449382792885,-0.5131013806990289,AT1G07600.1,4613.44938279289,-0.513101380699029,0.0942039640168377,1.01888248582756e-08,7.36756782181773e-07,AT1G07600,MT1A,P43392,837273,Metallothionein-like protein 1A [Source:UniProtKB/Swiss-Prot;Acc:P43392],MT1A,UniProtKB Gene Name
AT1G30720,245.54561774993664,-0.5129822786383524,AT1G30720.1,245.545617749937,-0.512982278638352,0.208023821263266,0.0021803584889015,0.0285542818218156,AT1G30720,,Q9SA87,839952,Berberine bridge enzyme-like 10 [Source:UniProtKB/Swiss-Prot;Acc:Q9SA87],,
AT3G28160,519.6097116556502,-0.5126467749037696,AT3G28160.1,519.60971165565,-0.51264677490377,0.170162479098129,0.000450089892433762,0.0084198150767372,AT3G28160,"NA","NA","NA","NA","NA","NA"
AT1G61900,458.24934496704384,-0.5119308995517396,"AT1G61900.3,AT1G61900.2",458.249344967044,-0.51193089955174,0.166874206831191,0.000376907039674949,0.00728686943371567,AT1G61900,,",Q8GUI4",842486,Uncharacterized GPI-anchored protein At1g61900 [Source:UniProtKB/Swiss-Prot;Acc:Q8GUI4],,
AT5G44020,2730.2552606693685,-0.5118091248123533,AT5G44020.1,2730.25526066937,-0.511809124812353,0.136845752161508,3.399448647909e-05,0.00100231556386228,AT5G44020,,,834425,"HAD superfamily, subfamily IIIB acid phosphatase [Source:UniProtKB/TrEMBL;Acc:Q9FNC4]",,
AT3G58610,4423.2830866858785,-0.5113704014135114,AT3G58610.3,4423.28308668588,-0.511370401413511,0.125470954664042,8.86194504125478e-06,0.000313949822221596,AT3G58610,,Q05758,825030,"Ketol-acid reductoisomerase, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q05758]",,
AT5G59960,392.7394420914364,-0.5113079205778966,AT5G59960.2,392.739442091436,-0.511307920577897,0.160137857368624,0.00025218623334357,0.00524239227410882,AT5G59960,,,836118,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: nucleus; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 15 growth stages; Ha. [Source:TAIR;Acc:AT5G59960],,
AT2G01090,194.12738931682773,-0.511224360571323,AT2G01090.1,194.127389316828,-0.511224360571323,0.230715708558321,0.00401521239369829,0.0444187894374069,AT2G01090,,Q9SJV7,814638,Cytochrome b-c1 complex subunit 6 [Source:UniProtKB/TrEMBL;Acc:Q9SJV7],,
AT3G06355,8667.702459253638,-0.5109233976999619,AT3G06355.1,8667.70245925364,-0.510923397699962,0.18709856457826,0.00105602303412645,0.016559913700128,AT3G06355,"NA","NA","NA","NA","NA","NA"
AT3G58610,4452.986096236198,-0.5101896781648293,AT3G58610.2,4452.9860962362,-0.510189678164829,0.12556592951148,9.36775562355952e-06,0.000329455449139112,AT3G58610,,Q05758,825030,"Ketol-acid reductoisomerase, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q05758]",,
AT3G58610,4449.556238031907,-0.510110251537433,AT3G58610.1,4449.55623803191,-0.510110251537433,0.125684216376791,9.53776137014301e-06,0.000334522063794517,AT3G58610,,Q05758,825030,"Ketol-acid reductoisomerase, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q05758]",,
AT1G61900,459.4525732037274,-0.5098589864770183,AT1G61900.1,459.452573203727,-0.509858986477018,0.166965757501475,0.000397463101433488,0.00760998884875661,AT1G61900,,",Q8GUI4",842486,Uncharacterized GPI-anchored protein At1g61900 [Source:UniProtKB/Swiss-Prot;Acc:Q8GUI4],,
AT5G64572,3063.7563882828917,-0.5095956741031462,AT5G64572.1,3063.75638828289,-0.509595674103146,0.131797237688007,2.12781673699489e-05,0.000663844502317615,AT5G64572,"NA","NA","NA","NA","NA","NA"
AT2G42490,695.4080576119213,-0.5094954507705496,AT2G42490.1,695.408057611921,-0.50949545077055,0.144780938187444,7.99621922226773e-05,0.002070560487501,AT2G42490,,,818849,Amine oxidase [Source:UniProtKB/TrEMBL;Acc:Q8L866],,
AT5G59960,392.38044389750036,-0.5085440697489443,AT5G59960.1,392.3804438975,-0.508544069748944,0.160652111168559,0.000279124480231769,0.00565647440662453,AT5G59960,,,836118,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: nucleus; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 15 growth stages; Ha. [Source:TAIR;Acc:AT5G59960],,
AT1G70660,396.04301043115373,-0.508037913086742,AT1G70660.1,396.043010431154,-0.508037913086742,0.162102628473347,0.000312820966920608,0.00625092558176169,AT1G70660,MMZ2,",Q9CAB6",843403,Ubiquitin-conjugating enzyme E2 variant 1B [Source:UniProtKB/Swiss-Prot;Acc:Q9CAB6],UEV1B,UniProtKB Gene Name
AT3G13070,183.85125293297895,-0.507597976261288,AT3G13070.1,183.851252932979,-0.507597976261288,0.202796165526563,0.00201743549419712,0.026940458932865,AT3G13070,,Q9LK65,820495,"Putative DUF21 domain-containing protein At3g13070, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9LK65]",CBSDUFCH1,UniProtKB Gene Name
AT4G30950,1483.8658482505525,-0.5070122877791721,AT4G30950.1,1483.86584825055,-0.507012287779172,0.152064754640216,0.000157639727370323,0.0036021562274355,AT4G30950,FAD6,P46312,829220,SFD4 [Source:UniProtKB/TrEMBL;Acc:A0A178V0M7],FAD6,UniProtKB Gene Name
AT3G22980,241.91870647435147,-0.5059050446919342,AT3G22980.3,241.918706474351,-0.505905044691934,0.214506092575291,0.00291030620482624,0.0351062233368803,AT3G22980,,,821872,Ribosomal protein S5/Elongation factor G/III/V family protein [Source:UniProtKB/TrEMBL;Acc:F4J2T9],,
AT5G39660,146.66826693714304,-0.5045310897071299,AT5G39660.1,146.668266937143,-0.50453108970713,0.219415933448193,0.00337993428504514,0.0390433376384761,AT5G39660,CDF2,Q93ZL5,833962,Cyclic dof factor 2 [Source:UniProtKB/Swiss-Prot;Acc:Q93ZL5],CDF2,UniProtKB Gene Name
AT1G04733,1052.7952592292784,-0.5044047583747503,AT1G04733.1,1052.79525922928,-0.50440475837475,0.160060776682174,0.000294912167357454,0.00592699492885693,AT1G04733,"NA","NA","NA","NA","NA","NA"
AT5G59960,393.26718377210244,-0.5040998484943551,AT5G59960.3,393.267183772102,-0.504099848494355,0.159091263276274,0.000278464563540279,0.0056479555872551,AT5G59960,,,836118,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: nucleus; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 15 growth stages; Ha. [Source:TAIR;Acc:AT5G59960],,
AT2G01090,193.602802500212,-0.5039374630919787,AT2G01090.3,193.602802500212,-0.503937463091979,0.230697602535334,0.00443784647439774,0.0476102409064201,AT2G01090,,Q9SJV7,814638,Cytochrome b-c1 complex subunit 6 [Source:UniProtKB/TrEMBL;Acc:Q9SJV7],,
AT1G09800,1078.8146631125676,-0.5032945792262432,AT1G09800.1,1078.81466311257,-0.503294579226243,0.157928639107693,0.00026186678659334,0.00538860558837763,AT1G09800,,,837510,tRNA pseudouridine synthase [Source:UniProtKB/TrEMBL;Acc:F4I2L0],,
AT1G29070,4678.059074160748,-0.5031484053282329,AT1G29070.1,4678.05907416075,-0.503148405328233,0.138322314003916,5.11716128353578e-05,0.00140898577519477,AT1G29070,,Q9LP37,839781,"50S ribosomal protein L34, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9LP37]",RPL34,UniProtKB Gene Name
AT3G22980,242.18045703523217,-0.5022666596389579,"AT3G22980.2,AT3G22980.1",242.180457035232,-0.502266659638958,0.213897306351837,0.00303239578880295,0.0362519355641628,AT3G22980,,,821872,Ribosomal protein S5/Elongation factor G/III/V family protein [Source:UniProtKB/TrEMBL;Acc:F4J2T9],,
AT2G35840,165.4588257784829,-0.5020079969891609,"AT2G35840.4,AT2G35840.2,AT2G35840.1",165.458825778483,-0.502007996989161,0.223790615207403,0.00402745857179049,0.0445033596995964,AT2G35840,,Q9SJ66,818157,Probable sucrose-phosphatase 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9SJ66],SPP2,UniProtKB Gene Name
AT4G23100,594.45457544863,-0.501714732309706,AT4G23100.1,594.45457544863,-0.501714732309706,0.115755670337626,2.92623404711126e-06,0.000120558349676833,AT4G23100,"GSH1,RML1","P46309,",828409,"Glutamate--cysteine ligase, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:P46309]",GSH1,UniProtKB Gene Name
AT2G41100,5279.402969983726,-0.501039847647182,AT2G41100.2,5279.40296998373,-0.501039847647182,0.166989750635618,0.000486880670646169,0.00895221750219472,AT2G41100,TCH3,",P25071",818709,Calmodulin-like protein 12 [Source:UniProtKB/Swiss-Prot;Acc:P25071],CML12,UniProtKB Gene Name
AT5G08540,200.23398153310055,-0.5006169239529105,AT5G08540.1,200.233981533101,-0.50061692395291,0.193677288743991,0.00164311975873701,0.0230394095637912,AT5G08540,,,830754,Ribosomal RNA small subunit methyltransferase J [Source:UniProtKB/TrEMBL;Acc:Q93VT6],,
AT1G09800,1060.0302114523383,-0.500156529606323,AT1G09800.2,1060.03021145234,-0.500156529606323,0.158495668970399,0.000295871734684829,0.00594293558048665,AT1G09800,,,837510,tRNA pseudouridine synthase [Source:UniProtKB/TrEMBL;Acc:F4I2L0],,
AT5G39040,153.80202869133655,-0.5000775794080448,AT5G39040.2,153.802028691337,-0.500077579408045,0.171234151995752,0.000634462943908262,0.0110219928235017,AT5G39040,ALS1,"Q0WML0,",833896,ABC transporter B family member 27 [Source:UniProtKB/Swiss-Prot;Acc:Q0WML0],ABCB27,UniProtKB Gene Name
AT5G67590,715.7179287153942,-0.498370418139271,AT5G67590.1,715.717928715394,-0.498370418139271,0.126224357534901,1.57630999880205e-05,0.000518547012020884,AT5G67590,FRO1,Q9FJW4,836895,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q9FJW4]",FRO1,UniProtKB Gene Name
AT2G41200,200.6285550964462,-0.49793655071315546,AT2G41200.1,200.628555096446,-0.497936550713155,0.188622952746926,0.0014448795266458,0.0209115635495022,AT2G41200,,,818719,Expressed protein [Source:UniProtKB/TrEMBL;Acc:O80667],,
AT2G13610,237.50537253181426,-0.49773753371229046,AT2G13610.1,237.505372531814,-0.49773753371229,0.225853715046459,0.0043618579380464,0.0470954050212847,AT2G13610,,Q9SIT6,815846,ABC transporter G family member 5 [Source:UniProtKB/Swiss-Prot;Acc:Q9SIT6],ABCG5,UniProtKB Gene Name
AT3G60520,107.3133150419968,-0.4977301864129088,AT3G60520.1,107.313315041997,-0.497730186412909,0.223215074281666,0.00415346549497922,0.0454414496998773,AT3G60520,,,825223,At3g60520 [Source:UniProtKB/TrEMBL;Acc:Q9M207],,
AT1G13990,753.7821708487759,-0.4973509476141068,"AT1G13990.1,AT1G13990.2,AT1G13990.3",753.782170848776,-0.497350947614107,0.139566167305945,7.12499683609765e-05,0.00188657633646355,AT1G13990,,,837959,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Protein of unknown functi /.../3110 (InterPro:IPR021503); Ha. [Source:TAIR;Acc:AT1G13990],,
AT1G55805,787.4213206284253,-0.4970875608441282,AT1G55805.1,787.421320628425,-0.497087560844128,0.142030225359343,9.00691258674619e-05,0.00227983901211921,AT1G55805,,Q682I1,842030,"Protein BOLA1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q682I1]",BOLA1,UniProtKB Gene Name
AT3G54660,696.0055262183042,-0.49681735134008964,AT3G54660.1,696.005526218304,-0.49681735134009,0.136610102376878,5.41638109267925e-05,0.0014766604577265,AT3G54660,GR,P42770,824631,At3g54660 [Source:UniProtKB/TrEMBL;Acc:Q5FV38],EMB2360,UniProtKB Gene Name
AT5G19330,978.0346891853869,-0.49674961523753514,AT5G19330.1,978.034689185387,-0.496749615237535,0.107462988236171,7.8495569827498e-07,3.73975321963866e-05,AT5G19330,ARIA,",B9DHT4",832053,ARM REPEAT PROTEIN INTERACTING WITH ABF2 [Source:UniProtKB/Swiss-Prot;Acc:B9DHT4],ARIA,UniProtKB Gene Name
AT2G41100,5260.0590263071845,-0.49582193409380576,AT2G41100.7,5260.05902630718,-0.495821934093806,0.16649181826034,0.000532972253463036,0.00961238442772542,AT2G41100,TCH3,",P25071",818709,Calmodulin-like protein 12 [Source:UniProtKB/Swiss-Prot;Acc:P25071],CML12,UniProtKB Gene Name
AT1G36160,326.61242997525045,-0.4956882590374545,"AT1G36160.2,AT1G36160.1",326.61242997525,-0.495688259037455,0.145880797225533,0.000130925414738741,0.0030978474584605,AT1G36160,ACC1,Q38970,840521,Acetyl-CoA carboxylase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q38970],ACC1,UniProtKB Gene Name
